experiment_id,result_batch_id,config_path,dataset,backbone,arm,family,split,optimizer_seed,pair_seed,n_synch,n_self,exclude_self,lr,single_view_acc_certain,single_view_acc_final,single_view_acc_hybrid,mean_exit_tick,best_val,epoch_selection,checkpoint,checkpoint_present,status,exit_code,three_clip_acc_certain,three_clip_acc_final,three_clip_acc_hybrid,three_clip_mean_exit_tick,multiclip_n_views,single_view_drift
ucf101_resnet_ptfz_official1_noval_fc__B4_gram,ucf101_resnet_ptfz_official1_noval_fc__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B4_gram.json,ucf101,resnet,B4_gram,resnet18,_official1_noval,5,0,2048,64,False,0.001,71.68913560666138,72.64076130055511,72.03277821834523,10.93127147766323,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_gram_seed5.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc__B4_gram,ucf101_resnet_ptfz_official1_noval_fc__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B4_gram.json,ucf101,resnet,B4_gram,resnet18,_official1_noval,11,0,2048,64,False,0.001,72.13851440655564,72.64076130055511,71.50409727729316,10.962199312714777,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_gram_seed11.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc__B4_gram,ucf101_resnet_ptfz_official1_noval_fc__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B4_gram.json,ucf101,resnet,B4_gram,resnet18,_official1_noval,23,0,2048,64,False,0.001,71.8741739360296,72.48215701823949,71.34549299497753,10.969865186360032,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_gram_seed23.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch,ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch.json,ucf101,resnet,CB_tsketch,resnet18,_official1_noval,19,0,2048,64,False,0.001,71.34549299497753,71.8741739360296,70.68464181866244,10.314829500396511,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_CB_tsketch_seed19.pt,True,completed,0,72.77293153581813,73.03727200634417,72.5614591593973,10.537932857520486,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch,ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch.json,ucf101,resnet,CB_tsketch,resnet18,_official1_noval,101,0,2048,64,False,0.001,70.55247158339942,71.76843774781919,70.3409992069786,10.460745440126884,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_CB_tsketch_seed101.pt,True,completed,0,71.71556965371398,71.95347607718742,71.847739888977,10.73513084853291,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch,ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch.json,ucf101,resnet,CB_tsketch,resnet18,_official1_noval,2026,0,2048,64,False,0.001,70.81681205392546,72.08564631245044,70.68464181866244,10.516785619878403,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_CB_tsketch_seed2026.pt,True,completed,0,72.48215701823949,72.61432725350251,72.82579962992334,10.75654242664552,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch,ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch.json,ucf101,resnet,CB_tsketch,resnet18,_official1_noval,5,0,2048,64,False,0.001,70.57890563045203,71.29262490087233,70.07665873645254,10.338091461802803,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_CB_tsketch_seed5.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch,ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch.json,ucf101,resnet,CB_tsketch,resnet18,_official1_noval,11,0,2048,64,False,0.001,70.23526301876817,70.68464181866244,69.8123182659265,10.52498017446471,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_CB_tsketch_seed11.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch,ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch.json,ucf101,resnet,CB_tsketch,resnet18,_official1_noval,23,0,2048,64,False,0.001,69.57441184245307,70.18239492466296,69.7858842188739,10.354480570975417,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_CB_tsketch_seed23.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc__B4_syncnorm,ucf101_resnet_ptfz_official1_noval_fc__B4_syncnorm#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_syncnorm.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B4_syncnorm.json,ucf101,resnet,B4_syncnorm,resnet18,_official1_noval,19,0,2048,64,False,0.001,71.45122918318795,71.18688871266191,71.23975680676712,10.986254295532646,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_syncnorm_seed19.pt,True,completed,0,72.93153581813375,72.13851440655564,72.77293153581813,11.154903515728257,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__B4_syncnorm,ucf101_resnet_ptfz_official1_noval_fc__B4_syncnorm#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_syncnorm.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B4_syncnorm.json,ucf101,resnet,B4_syncnorm,resnet18,_official1_noval,101,0,2048,64,False,0.001,72.34998678297647,72.42928892413428,71.74200370076659,11.1340206185567,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_syncnorm_seed101.pt,True,completed,0,73.11657414750198,72.77293153581813,73.35448057097541,11.2862807295797,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__B4_syncnorm,ucf101_resnet_ptfz_official1_noval_fc__B4_syncnorm#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_syncnorm.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B4_syncnorm.json,ucf101,resnet,B4_syncnorm,resnet18,_official1_noval,2026,0,2048,64,False,0.001,71.71556965371398,71.97991012424002,70.84324610097806,11.06000528680941,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_syncnorm_seed2026.pt,True,completed,0,73.19587628865979,72.34998678297647,72.90510177108115,11.259846682527096,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__R3_route,ucf101_resnet_ptfz_official1_noval_fc__R3_route#synccaps_ucf101_resnet_ptfz_official1_noval_fc_R3_route.json,configs/routing/ucf101_resnet_ptfz_official1_noval_fc__R3_route.json,ucf101,resnet,R3_route,routing,_official1_noval,42,0,2048,64,False,0.001,72.11208035950304,72.08564631245044,71.1075865715041,15.358710018503833,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_R3_route_seed42.pt,True,completed,0,72.72006344171292,72.69362939466032,72.40285487708168,15.389109172614328,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__R3_route,ucf101_resnet_ptfz_official1_noval_fc__R3_route#synccaps_ucf101_resnet_ptfz_official1_noval_fc_R3_route.json,configs/routing/ucf101_resnet_ptfz_official1_noval_fc__R3_route.json,ucf101,resnet,R3_route,routing,_official1_noval,1337,0,2048,64,False,0.001,71.47766323024055,71.45122918318795,70.65820777160984,15.353158868622787,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_R3_route_seed1337.pt,True,completed,0,72.5878932064499,72.5614591593973,72.42928892413428,15.38831615120275,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__R3_route,ucf101_resnet_ptfz_official1_noval_fc__R3_route#synccaps_ucf101_resnet_ptfz_official1_noval_fc_R3_route.json,configs/routing/ucf101_resnet_ptfz_official1_noval_fc__R3_route.json,ucf101,resnet,R3_route,routing,_official1_noval,7,0,2048,64,False,0.001,71.76843774781919,71.74200370076659,71.31905894792493,15.359238699444886,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_R3_route_seed7.pt,True,completed,0,73.03727200634417,73.01083795929156,72.93153581813375,15.388844832143802,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__R3_route,ucf101_resnet_ptfz_official1_noval_fc__R3_route#synccaps_ucf101_resnet_ptfz_official1_noval_fc_R3_route.json,configs/routing/ucf101_resnet_ptfz_official1_noval_fc__R3_route.json,ucf101,resnet,R3_route,routing,_official1_noval,19,0,2048,64,False,0.001,71.60983346550357,71.63626751255617,70.73750991276765,15.361882104150146,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_R3_route_seed19.pt,True,completed,0,72.48215701823949,72.45572297118689,71.95347607718742,15.393338620142744,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__R3_route,ucf101_resnet_ptfz_official1_noval_fc__R3_route#synccaps_ucf101_resnet_ptfz_official1_noval_fc_R3_route.json,configs/routing/ucf101_resnet_ptfz_official1_noval_fc__R3_route.json,ucf101,resnet,R3_route,routing,_official1_noval,101,0,2048,64,False,0.001,71.37192704203014,71.34549299497753,70.47316944224161,15.355802273328047,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_R3_route_seed101.pt,True,completed,0,71.95347607718742,71.92704203013481,72.03277821834523,15.388580491673276,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__R3_route,ucf101_resnet_ptfz_official1_noval_fc__R3_route#synccaps_ucf101_resnet_ptfz_official1_noval_fc_R3_route.json,configs/routing/ucf101_resnet_ptfz_official1_noval_fc__R3_route.json,ucf101,resnet,R3_route,routing,_official1_noval,2026,0,2048,64,False,0.001,72.40285487708168,72.37642083002908,71.37192704203014,15.355273592386995,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_R3_route_seed2026.pt,True,completed,0,73.248744382765,73.2223103357124,73.11657414750198,15.385144065556437,3,0.0
ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_B4_gram.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__B4_gram.json,ucf101,resnet,B4_gram,resnet18,_official1_noval,42,0,2048,64,False,0.0005,71.18688871266191,72.40285487708168,70.97541633624108,10.923605604017975,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_B4_gram_seed42.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_B4_gram.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__B4_gram.json,ucf101,resnet,B4_gram,resnet18,_official1_noval,1337,0,2048,64,False,0.0005,71.7948717948718,72.16494845360825,70.89611419508327,10.982553528945282,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_B4_gram_seed1337.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_B4_gram.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__B4_gram.json,ucf101,resnet,B4_gram,resnet18,_official1_noval,7,0,2048,64,False,0.0005,71.53053132434576,72.00634417129262,70.92254824213587,10.941580756013746,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_B4_gram_seed7.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__B4_syncnorm,ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__B4_syncnorm#synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_B4_syncnorm-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__B4_syncnorm.json,ucf101,resnet,B4_syncnorm,resnet18,_official1_noval,42,0,2048,64,False,0.0005,71.66270155960878,72.16494845360825,71.16045466560931,11.100185038329368,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_B4_syncnorm_seed42.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__B4_syncnorm,ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__B4_syncnorm#synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_B4_syncnorm-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__B4_syncnorm.json,ucf101,resnet,B4_syncnorm,resnet18,_official1_noval,1337,0,2048,64,False,0.0005,71.0547184773989,71.68913560666138,70.89611419508327,11.056833201163098,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_B4_syncnorm_seed1337.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__B4_syncnorm,ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__B4_syncnorm#synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_B4_syncnorm-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__B4_syncnorm.json,ucf101,resnet,B4_syncnorm,resnet18,_official1_noval,7,0,2048,64,False,0.0005,71.23975680676712,71.71556965371398,71.21332275971452,11.065556436690457,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_B4_syncnorm_seed7.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__CB_tsketch,ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__CB_tsketch#synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_B4_syncnorm-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__CB_tsketch.json,ucf101,resnet,CB_tsketch,resnet18,_official1_noval,42,0,2048,64,False,0.0005,71.53053132434576,71.7948717948718,70.79037800687286,10.738038593708696,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_CB_tsketch_seed42.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__CB_tsketch,ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__CB_tsketch#synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_B4_syncnorm-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__CB_tsketch.json,ucf101,resnet,CB_tsketch,resnet18,_official1_noval,1337,0,2048,64,False,0.0005,70.86968014803067,71.53053132434576,70.44673539518901,10.796722178165478,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_CB_tsketch_seed1337.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__CB_tsketch,ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__CB_tsketch#synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_B4_syncnorm-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__CB_tsketch.json,ucf101,resnet,CB_tsketch,resnet18,_official1_noval,7,0,2048,64,False,0.0005,70.63177372455723,71.0811525244515,69.94448850118953,10.591858313507798,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_CB_tsketch_seed7.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__R3_route,ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__R3_route#synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_R3_route.json,configs/routing/ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__R3_route.json,ucf101,resnet,R3_route,routing,_official1_noval,42,0,2048,64,False,0.0005,71.95347607718742,71.95347607718742,71.39836108908274,15.37430610626487,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_R3_route_seed42.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__R3_route,ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__R3_route#synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_R3_route.json,configs/routing/ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__R3_route.json,ucf101,resnet,R3_route,routing,_official1_noval,1337,0,2048,64,False,0.0005,71.68913560666138,71.68913560666138,70.71107586571505,15.372720063441713,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_R3_route_seed1337.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__R3_route,ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__R3_route#synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_R3_route.json,configs/routing/ucf101_resnet_ptfz_official1_noval_fc_lr0.0005__R3_route.json,ucf101,resnet,R3_route,routing,_official1_noval,7,0,2048,64,False,0.0005,72.27068464181866,72.24425059476606,70.79037800687286,15.366375892149089,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_lr0.0005_R3_route_seed7.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_nself0_xself__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself0_xself__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself0_xself__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,42,0,2048,0,True,0.001,71.34549299497753,72.11208035950304,71.26619085381972,10.942109436954798,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_B4_gram_seed42.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_nself0_xself__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself0_xself__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself0_xself__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,1337,0,2048,0,True,0.001,71.847739888977,72.5878932064499,70.79037800687286,10.95796986518636,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_B4_gram_seed1337.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_nself0_xself__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself0_xself__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself0_xself__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,7,0,2048,0,True,0.001,72.61432725350251,73.3016124768702,72.08564631245044,10.976209357652657,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_B4_gram_seed7.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair1__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair1__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair1_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair1__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,42,1,2048,0,True,0.001,71.34549299497753,72.13851440655564,71.23975680676712,10.975416336241079,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair1_B4_gram_seed42.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair1__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair1__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair1_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair1__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,1337,1,2048,0,True,0.001,71.39836108908274,72.08564631245044,70.97541633624108,11.030134813639968,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair1_B4_gram_seed1337.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair1__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair1__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair1_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair1__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,7,1,2048,0,True,0.001,71.7948717948718,72.40285487708168,71.37192704203014,10.994184509648427,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair1_B4_gram_seed7.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair2__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair2__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair2_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair2__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,42,2,2048,0,True,0.001,71.0547184773989,71.90060798308221,70.94898228918848,11.021940259053661,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair2_B4_gram_seed42.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair2__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair2__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair2_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair2__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,1337,2,2048,0,True,0.001,71.92704203013481,72.82579962992334,71.55696537139836,11.04335183716627,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair2_B4_gram_seed1337.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair2__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair2__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair2_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair2__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,7,2,2048,0,True,0.001,72.03277821834523,72.79936558287073,71.76843774781919,10.972244250594766,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair2_B4_gram_seed7.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair3__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair3__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair3_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair3__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,42,3,2048,0,True,0.001,71.68913560666138,72.5085910652921,70.94898228918848,10.97330161247687,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair3_B4_gram_seed42.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair3__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair3__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair3_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair3__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,1337,3,2048,0,True,0.001,71.7948717948718,72.64076130055511,71.29262490087233,11.036743325403119,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair3_B4_gram_seed1337.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair3__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair3__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair3_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair3__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,7,3,2048,0,True,0.001,71.95347607718742,72.5350251123447,71.63626751255617,11.005551149881047,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself0_xself_pair3_B4_gram_seed7.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_nself2048__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself2048__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself2048__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,42,0,2048,2048,False,0.001,68.19984139571768,69.0192968543484,68.62278614855934,12.550621200105736,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_B4_gram_seed42.pt,True,completed,0,,,,,,
